SID,Turn,Speaker,childTurn,adultTurn,posemo,negemo,posemo_bin,negemo_bin,Sixltr,i,article,present,discrep,lingdist,WC,WC_log,ChildAge,ChildSex,ParentSex,ChildRace,ChildEthnicity,ParentRace,ParentEthnicity,FamilyIncome,inadubles
6103,16,child,8,NA,0,0,0,0,0,15.38,7.69,23.08,0,-0.226302452,13,2.63905733,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,17,adult,NA,9,0,0,0,0,20,0,20,0,0,1.098836156,5,1.791759469,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,18,child,9,NA,0,0,0,0,0,0,6.67,6.67,0,0.290919338,15,2.772588722,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6103,19,adult,NA,10,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,20,child,10,NA,5.26,0,1,0,0,15.79,5.26,21.05,0,-0.278653377,19,2.995732274,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,21,adult,NA,11,0,0,0,0,0,25,0,50,0,-0.968074768,4,1.609437912,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,22,child,11,NA,0,7.69,0,1,7.69,15.38,0,30.77,0,-0.382558673,13,2.63905733,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,23,adult,NA,12,0,0,0,0,0,0,0,0,0,0.185920939,8,2.197224577,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,24,child,12,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,25,adult,NA,13,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,26,child,13,NA,6.25,0,1,0,6.25,0,0,18.75,0,0.085475242,16,2.833213344,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,27,adult,NA,14,6.67,0,1,0,6.67,0,6.67,13.33,0,0.337165865,15,2.772588722,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,28,child,14,NA,0,0,0,0,25,25,0,25,0,-0.220477971,4,1.609437912,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,29,adult,NA,15,0,0,0,0,0,0,0,50,0,-0.388768854,6,1.945910149,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,30,child,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6103,31,adult,NA,16,0,0,0,0,9.09,0,0,27.27,0,0.039832717,11,2.48490665,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6103,32,child,16,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6104,1,child,1,NA,0,0,0,0,0,2.86,17.14,5.71,2.86,0.40815807,35,3.583518938,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,2,adult,NA,1,0,0,0,0,0,0,0,12.5,0,0.042248491,8,2.197224577,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,3,child,2,NA,0,0,0,0,5.56,5.56,0,38.89,11.11,-0.725270159,18,2.944438979,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,4,adult,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",1
6104,5,child,3,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,6,adult,NA,3,0,0,0,0,0,0,0,40,0,-0.273830895,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,7,child,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",1
6104,8,adult,NA,4,0,0,0,0,0,0,0,23.08,0,-0.079355869,13,2.63905733,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,9,child,5,NA,0,0,0,0,0,50,0,50,0,-1.547380682,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,10,adult,NA,5,0,0,0,0,0,0,0,22.22,0,-0.069471205,9,2.302585093,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,11,child,6,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,12,adult,NA,6,0,0,0,0,0,0,0,0,0,0.185920939,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",1
6104,13,child,7,NA,0,0,0,0,8.33,0,0,0,0,0.339276872,12,2.564949357,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,14,adult,NA,7,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,15,child,8,NA,0,0,0,0,0,0,0,10,10,-0.323004206,10,2.397895273,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,16,adult,NA,8,0,0,0,0,0,0,0,0,16.67,-0.470855701,6,1.945910149,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,17,child,9,NA,0,0,0,0,0,0,0,12.5,12.5,-0.450235493,8,2.197224577,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,18,adult,NA,9,25,0,1,0,0,25,0,25,0,-0.680729872,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,19,child,10,NA,0,0,0,0,0,33.33,0,66.67,0,-1.352701075,3,1.386294361,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,20,adult,NA,10,0,0,0,0,0,0,16.67,33.33,0,0.256851589,6,1.945910149,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,21,child,11,NA,0,0,0,0,0,0,0,22.22,0,-0.069471205,9,2.302585093,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,22,adult,NA,11,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,23,child,12,NA,0,0,0,0,0,0,28.57,28.57,14.29,0.072659017,7,2.079441542,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,24,adult,NA,12,0,0,0,0,20,0,20,20,0,0.868960238,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,25,child,13,NA,37.5,0,1,0,0,0,0,25,0,-0.101423957,8,2.197224577,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,26,adult,NA,13,0,0,0,0,0,0,25,25,0,0.579468163,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,27,child,14,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,28,adult,NA,14,0,0,0,0,0,0,50,0,0,1.54770518,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,29,child,15,NA,0,0,0,0,0,0,7.14,7.14,0,0.298318026,14,2.708050201,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,30,adult,NA,15,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,31,child,16,NA,0,0,0,0,20,0,20,20,0,0.868960238,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,32,adult,NA,16,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,33,child,17,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,34,adult,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",1
6104,35,child,18,NA,0,0,0,0,25,0,0,25,0,0.358827943,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,36,adult,NA,18,0,0,0,0,0,0,20,20,0,0.500758718,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,37,child,19,NA,0,0,0,0,0,0,0,25,0,-0.101423957,8,2.197224577,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,38,adult,NA,19,0,0,0,0,0,16.67,0,16.67,0,-0.391961821,6,1.945910149,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,39,child,20,NA,0,0,0,0,25,0,25,25,0,1.039720063,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,40,adult,NA,20,0,0,0,0,14.29,7.14,21.43,21.43,0,0.620899836,14,2.708050201,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,41,child,21,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,42,adult,NA,21,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,43,child,22,NA,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,44,adult,NA,22,0,0,0,0,0,0,12.5,25,0,0.239022103,8,2.197224577,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,45,child,23,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,46,adult,NA,23,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,47,child,24,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,48,adult,NA,24,0,0,0,0,10,0,20,20,0,0.684859478,10,2.397895273,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,49,child,25,NA,0,0,0,0,0,0,20,20,0,0.500758718,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,50,adult,NA,25,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,51,child,26,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,52,adult,NA,26,0,0,0,0,0,0,0,0,0,0.185920939,6,1.945910149,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,53,child,27,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,54,adult,NA,27,0,0,0,0,0,0,18.18,27.27,9.09,0.009495523,11,2.48490665,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,55,child,28,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,56,adult,NA,28,0,0,0,0,0,25,0,25,0,-0.680729872,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,57,child,29,NA,0,0,0,0,0,0,0,14.29,0,0.021674596,7,2.079441542,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,58,adult,NA,29,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,59,child,30,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,60,adult,NA,30,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,61,child,31,NA,0,5,0,1,0,0,15,15,0,0.422049273,20,3.044522438,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,62,adult,NA,31,0,0,0,0,0,14.29,0,42.86,0,-0.637834412,7,2.079441542,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,63,child,32,NA,0,0,0,0,0,0,0,40,0,-0.273830895,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,64,adult,NA,32,20,0,1,0,20,0,20,20,0,0.868960238,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,65,child,33,NA,0,0,0,0,100,0,0,0,0,2.02692854,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,66,adult,NA,33,0,0,0,0,25,0,25,25,0,1.039720063,4,1.609437912,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,67,child,34,NA,0,0,0,0,0,0,0,0,0,0.185920939,5,1.791759469,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,68,adult,NA,34,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,69,child,35,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,70,adult,NA,35,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6104,71,child,36,NA,0,4.76,0,1,0,0,0,14.29,0,0.021674596,21,3.091042453,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$61,000-$80,999",0
6106,1,adult,NA,1,3.73,0,1,0,9.7,0.75,1.49,19.4,7.46,-0.129193412,134,4.905274778,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6106,2,child,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6106,3,adult,NA,2,2.13,0,1,0,4.26,0,2.13,14.89,6.38,-0.100146574,47,3.871201011,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6106,4,child,2,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6106,5,adult,NA,3,0,0,0,0,0,0,0,22.22,0,-0.069471205,9,2.302585093,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6106,6,child,3,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6106,7,adult,NA,4,9.38,0,1,0,6.25,1.56,1.56,21.88,7.81,-0.251865353,64,4.17438727,10,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6107,1,adult,NA,1,0,0,0,0,0,0,0,33.33,16.67,-0.853943917,6,1.945910149,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,2,child,1,NA,0,0,0,0,0,0,20,20,0,0.500758718,5,1.791759469,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,3,adult,NA,2,14.29,0,1,0,0,0,0,28.57,0,-0.142456809,7,2.079441542,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,4,child,2,NA,0,0,0,0,0,50,0,50,0,-1.547380682,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,5,adult,NA,3,0,10,0,1,10,0,10,40,0,0.182626713,10,2.397895273,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,6,child,3,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,7,adult,NA,4,0,0,0,0,50,0,50,0,0,2.46820898,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,8,child,4,NA,0,0,0,0,0,0,0,0,0,0.185920939,5,1.791759469,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,9,adult,NA,5,0,0,0,0,0,0,0,28.57,14.29,-0.705464499,7,2.079441542,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,10,child,5,NA,0,0,0,0,0,15.38,0,30.77,0,-0.524132158,13,2.63905733,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,11,adult,NA,6,0,0,0,0,0,0,0,0,25,-0.799047028,4,1.609437912,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,12,child,6,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,13,adult,NA,7,0,33.33,0,1,33.33,0,0,33.33,0,0.416440556,3,1.386294361,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,14,child,7,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,15,adult,NA,8,4,0,1,0,4,0,12,12,4,0.290869036,25,3.258096538,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,16,child,8,NA,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,17,adult,NA,9,0,0,0,0,0,0,0,42.86,0,-0.306703151,7,2.079441542,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,18,child,9,NA,0,0,0,0,0,0,16.67,16.67,16.67,-0.208438413,6,1.945910149,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,19,adult,NA,10,0,0,0,0,0,0,0,33.33,0,-0.197167277,9,2.302585093,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,20,child,10,NA,28.57,0,1,0,0,0,0,42.86,0,-0.306703151,7,2.079441542,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,21,adult,NA,11,100,0,1,0,0,0,0,0,0,0.185920939,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,22,child,11,NA,0,0,0,0,0,0,0,16.67,0,-0.005680638,6,1.945910149,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,23,adult,NA,12,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,24,child,12,NA,0,0,0,0,0,0,0,16.67,16.67,-0.662457278,6,1.945910149,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,25,adult,NA,13,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,26,child,13,NA,20,0,1,0,0,20,0,40,0,-0.737275627,5,1.791759469,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,27,adult,NA,14,0,0,0,0,0,0,0,80,0,-0.73358273,5,1.791759469,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,28,child,14,NA,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,29,adult,NA,15,0,0,0,0,0,0,33.33,0,0,1.093686314,3,1.386294361,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,30,child,15,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,31,adult,NA,16,0,0,0,0,0,0,0,0,0,0.185920939,5,1.791759469,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,32,child,16,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,33,adult,NA,17,0,0,0,0,28.57,0,0,28.57,0,0.383519063,7,2.079441542,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,34,child,17,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,35,adult,NA,18,0,0,0,0,0,0,20,20,10,0.106771531,10,2.397895273,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,36,child,18,NA,0,0,0,0,0,0,50,0,0,1.54770518,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,37,adult,NA,19,0,0,0,0,0,7.69,7.69,7.69,0,0.128781566,13,2.63905733,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,38,child,19,NA,0,0,0,0,0,0,20,20,0,0.500758718,5,1.791759469,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,39,adult,NA,20,0,0,0,0,0,12.5,0,50,0,-0.678421811,8,2.197224577,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,40,child,20,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,41,adult,NA,21,8.33,0,1,0,8.33,0,8.33,33.33,0,0.183061911,12,2.564949357,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6107,42,child,21,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,6,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
